"WR 175 
CM 38
SPIN 9","Fri Jan 27 02:12:32 +0000 2023,"
"WR 168
CM 38
SPIN 7","Fri Jan 27 01:31:20 +0000 2023,"
"WM - 170 
CM - 41 
SPIN - 8","Fri Jan 27 01:10:50 +0000 2023,"
"WR 174 😎
CM 54 🆒
SPIN 8 🥶","Fri Jan 27 00:35:29 +0000 2023,"
"WR 163 🍭
CM 46 🧁
SPIN 15 🍨","Fri Jan 27 00:05:06 +0000 2023,"
"WR - 150
CM - 49
SPIN - 24","Thu Jan 26 23:07:33 +0000 2023,"
"WR 133 🧁
CM 48🎭
SPIN 28🍭","Thu Jan 26 22:35:28 +0000 2023,"
"WR 163🐀
CM 51 👨🏼‍🍳
SPIN 15🍝","Thu Jan 26 22:09:06 +0000 2023,"
"WR - 133
CM - 37
SPIN - 27","Thu Jan 26 21:32:36 +0000 2023,"
"WR 120 🌞
CM 55 😽
SPIN 23 😿","Thu Jan 26 21:02:06 +0000 2023,"
"WR 175 
CM 50 
SPIN 29","Thu Jan 26 20:37:28 +0000 2023,"
"WR 159
CM 52
SPIN 30","Thu Jan 26 20:02:12 +0000 2023,"
"WR 135
CM 36
SPIN 11","Thu Jan 26 19:32:55 +0000 2023,"
"WR 171🏅
CM 32🎗️
SPIN 22🏆","Thu Jan 26 19:09:23 +0000 2023,"
"WR 182 
CM 30
SPIN 22","Thu Jan 26 18:37:09 +0000 2023,"
"WR 125
CM 58
SPIN 19","Thu Jan 26 18:07:43 +0000 2023,"
"WR 140❄️
CM 33⛄
SPIN 22⛷️","Thu Jan 26 17:32:28 +0000 2023,"
"WR 133
CM 40
SPIN 19","Thu Jan 26 16:58:05 +0000 2023,"
"WR: 126
CM: 46
SPIN: 14","Thu Jan 26 16:30:10 +0000 2023,"
"WR 141
CM 37
SPIN 5","Thu Jan 26 16:02:29 +0000 2023,"
"WR 135
CM 39
SPIN 9","Thu Jan 26 15:33:11 +0000 2023,"
"WR 122
CM 37
SPIN 10","Thu Jan 26 15:00:32 +0000 2023,"
"WR: 102
CM: 28
SPIN: 11","Thu Jan 26 14:30:51 +0000 2023,"
"WR 112
CM 24
SPIN 12","Thu Jan 26 13:59:42 +0000 2023,"
"WR 91
CM 29
SPIN 10","Thu Jan 26 13:29:32 +0000 2023,"
"WR 140❄️
CM 29❄️
SPIN 7❄️","Thu Jan 26 03:35:56 +0000 2023,"
"WR 150
CM 50
SPIN 4","Thu Jan 26 03:01:04 +0000 2023,"
"WR 156
CM 57
SPIN 6","Thu Jan 26 02:30:55 +0000 2023,"
"WR 156❄️
CM 40❄️
SPIN 5❄️","Thu Jan 26 02:06:15 +0000 2023,"
"WR 127❄️
CM 25❄️
SPIN 11❄️","Thu Jan 26 01:33:24 +0000 2023,"
"WR 148
CM 23
SPIN 10","Thu Jan 26 01:04:44 +0000 2023,"
"WR 150🏄
CM 20🚣
SPIN 7🏊","Thu Jan 26 00:32:35 +0000 2023,"
"WR 169👽
CM 30💦
SPIN 7⚔️","Thu Jan 26 00:00:36 +0000 2023,"
"WR 135
CM 27
SPIN 18","Wed Jan 25 23:30:17 +0000 2023,"
"WR 188
CM 28
SPIN 13","Wed Jan 25 23:00:21 +0000 2023,"
"WR 190
CM 31
SPIN 19","Wed Jan 25 22:33:22 +0000 2023,"
"WR 196⭐
CM 42🌍
SPIN 14🌙","Wed Jan 25 22:01:48 +0000 2023,"
"WR 195 
CM 42 
SPIN 29","Wed Jan 25 21:36:34 +0000 2023,"
"WR 191
CM 57
SPIN 17","Wed Jan 25 21:01:25 +0000 2023,"
"WR 181 🌨️
CM 52 ☃️
SPIN 17 ❄️","Wed Jan 25 20:34:32 +0000 2023,"
"WR 156
CM 53
SPIN 19","Wed Jan 25 20:00:05 +0000 2023,"
"WR 167
CM 37
SPIN 17","Wed Jan 25 19:30:52 +0000 2023,"
"WR 144
CM 45
SPIN 18","Wed Jan 25 19:12:08 +0000 2023,"
"WR 137
CM 39
SPIN 16","Wed Jan 25 18:45:22 +0000 2023,"
"WR 134
CM 28
SPIN 16","Wed Jan 25 18:01:01 +0000 2023,"
"WR 154
CM 30
SPIN 20","Wed Jan 25 17:38:25 +0000 2023,"
"WR 103
CM 55
SPIN 17","Wed Jan 25 17:00:22 +0000 2023,"
"WR 113
CM 46
SPIN 29","Wed Jan 25 16:29:59 +0000 2023,"
"WR 143
CM 53
SPIN 8","Wed Jan 25 16:04:22 +0000 2023,"
"WR 145
CM 44
SPIN 16","Wed Jan 25 15:37:09 +0000 2023,"
"WR 142
CM 48
SPIN 16","Wed Jan 25 15:03:51 +0000 2023,"
"WR: 93
CM: 27
SPIN: 11","Wed Jan 25 14:30:18 +0000 2023,"
"WR 93
CM 27
SPIN 7","Wed Jan 25 14:05:01 +0000 2023,"
"WR 86
CM 32
SPIN 13","Wed Jan 25 13:34:30 +0000 2023,"
"WR 129 🍔
CM 38🍟
SPIN 20🥤","Wed Jan 25 13:01:51 +0000 2023,"
"WR 124
CM 34
SPIN 6","Wed Jan 25 12:31:53 +0000 2023,"
"WR 85🥶
CM 21❄️
SPIN 7 🏔️","Wed Jan 25 12:03:50 +0000 2023,"
"WR 213 🌟
CM 50 💥
SPIN 6 🔥","Wed Jan 25 02:32:20 +0000 2023,"
"WR 200 🦧
CM 48 🦍
SPIN 15 🐒","Wed Jan 25 02:05:34 +0000 2023,"
"WR 195
CM 66
SPIN 12","Wed Jan 25 01:31:36 +0000 2023,"
"WR 183
CM 67
SPIN 12","Wed Jan 25 01:01:07 +0000 2023,"
"WR 192 🤩
CM 35 🤪 
SPIN 11😁","Wed Jan 25 00:37:01 +0000 2023,"
"WR 160 🤩
CM 39 😁
SPIN 15 🤪","Wed Jan 25 00:03:24 +0000 2023,"
"WR 206
CM 42
SPIN 16","Tue Jan 24 23:32:42 +0000 2023,"
"WR 215
CM 41
SPIN 15","Tue Jan 24 23:04:36 +0000 2023,"
"WR 168
CM 54
SPIN 12","Tue Jan 24 22:34:59 +0000 2023,"
"WR 165
CM 77
SPIN 12","Tue Jan 24 22:04:21 +0000 2023,"
"WR 163
CM 51
SPIN 11","Tue Jan 24 21:31:22 +0000 2023,"
"WR 193
CM 41
SPIN 13","Tue Jan 24 21:06:04 +0000 2023,"
"WR 201🥐
CM 35🍝
SPIN 16 🍩","Tue Jan 24 20:29:40 +0000 2023,"
"WR 201🤹
CM 33⛷️
SPIN 12🧗","Tue Jan 24 20:04:40 +0000 2023,"
"WR 197🌟
CM 35😁
SPIN 14💪","Tue Jan 24 19:35:13 +0000 2023,"
"WR 189
CM 59
SPIN 27","Tue Jan 24 19:07:31 +0000 2023,"
"WR 169🌳
CM 48🏀
SPIN 15☕","Tue Jan 24 18:35:47 +0000 2023,"
"WR 190☀️
CM 40🏖️
SPIN 13🥤","Tue Jan 24 18:02:32 +0000 2023,"
"WR 196
CM 40
SPIN 26","Tue Jan 24 17:35:02 +0000 2023,"
"WR 175
CM 50
SPIN 18","Tue Jan 24 17:04:20 +0000 2023,"
"WR 146 
CM 42 
SPIN 16","Tue Jan 24 16:31:09 +0000 2023,"
"WR 153
CM 43
SPIN 25","Tue Jan 24 15:58:41 +0000 2023,"
"WR 149 
CM 58
SPIN 24","Tue Jan 24 15:38:25 +0000 2023,"
"WR 153
CM 43
SPIN 22","Tue Jan 24 15:03:44 +0000 2023,"
"WR 127 
CM 42 
SPIN 22","Tue Jan 24 14:32:37 +0000 2023,"
"WR 131 
CM 34
SPIN 18","Tue Jan 24 14:00:29 +0000 2023,"
"WR 128
CM 30
SPIN 12","Tue Jan 24 13:32:58 +0000 2023,"
"WR 113
CM 38
SPIN 13","Tue Jan 24 13:00:49 +0000 2023,"
"WR 122
CM 29
SPIN 19","Tue Jan 24 12:32:37 +0000 2023,"
"WR 83
CM 23
SPIN 6","Tue Jan 24 12:04:10 +0000 2023,"
"WR 184🚗
CM 41🛀
SPIN 6🛌","Tue Jan 24 03:31:13 +0000 2023,"
"WR 220
CM 44
SPIN 16","Tue Jan 24 03:02:59 +0000 2023,"
"WR 212
CM 55
SPIN 12","Tue Jan 24 02:43:07 +0000 2023,"
"WR 189🦖
CM 66🐍
SPIN 14🦎","Tue Jan 24 02:02:09 +0000 2023,"
"WR 198
CM 62
SPIN 20","Tue Jan 24 01:34:04 +0000 2023,"
"WR 156
CM 34
SPIN 6","Tue Jan 24 01:01:46 +0000 2023,"
"WR 179
CM 48
SPIN 29","Tue Jan 24 00:32:36 +0000 2023,"
"WR 176
CM 48
SPIN 30","Tue Jan 24 00:03:04 +0000 2023,"
"WR 189
CM 45
SPIN 31","Mon Jan 23 23:29:24 +0000 2023,"
"WM 195
CM 51
SPIN 31","Mon Jan 23 23:01:58 +0000 2023,"
"WM 206
CM 56
SPIN 33","Mon Jan 23 22:38:55 +0000 2023,"
"WR 195
CM 55
SPIN 33","Mon Jan 23 22:07:26 +0000 2023,"
"WR 215
CM 49
SPIN 25","Mon Jan 23 21:39:36 +0000 2023,"
"WR 205
CM 51
SPIN 37","Mon Jan 23 20:59:12 +0000 2023,"
"WR 198 🎭
CM 41 🔮
SPIN 15 🧿","Mon Jan 23 20:31:44 +0000 2023,"
"WR 198 🎯
CM 54 🥊
SPIN 28 🎨","Mon Jan 23 20:01:14 +0000 2023,"
"WR 180
CM 38
SPIN 23","Mon Jan 23 19:32:21 +0000 2023,"
"WR 204
CM 45
SPIN 15","Mon Jan 23 19:01:17 +0000 2023,"
"WR 156
CM 53
SPIN 11","Mon Jan 23 17:58:22 +0000 2023,"
"WR 150
CM 44
SPIN 11","Mon Jan 23 17:33:28 +0000 2023,"
"WR 146
CM 41
SPIN 11","Mon Jan 23 16:59:45 +0000 2023,"
"WR - 133
CM - 35
SPIN - 25","Mon Jan 23 16:37:53 +0000 2023,"
"WR 166
CM 48
SPIN 29","Mon Jan 23 16:16:15 +0000 2023,"
"WR 137
CM 30
SPIN 20","Mon Jan 23 15:32:37 +0000 2023,"
"WR - 154🏋️
CM. - 48🚴🏼
SPIN - 24⛹️","Mon Jan 23 15:00:10 +0000 2023,"
"WR 119
CM 36
SPIN 19","Mon Jan 23 14:34:21 +0000 2023,"
"WR 116
CM 27
SPIN 19","Mon Jan 23 14:01:34 +0000 2023,"
"WR - 96
CM - 33
SPIN - 17","Mon Jan 23 13:40:39 +0000 2023,"
"WR 123
CM 26
SPIN 14","Mon Jan 23 13:06:17 +0000 2023,"
"WR - 111
CM - 29
SPIN - 17","Mon Jan 23 12:34:46 +0000 2023,"
"WR 102 🤗
CM 26🤭
SPIN 10🤪","Mon Jan 23 12:10:40 +0000 2023,"
"WR 104 🐈
CM 31 🦊
SPIN 5 🐯","Mon Jan 23 03:04:08 +0000 2023,"
"WR 89🎂
CM 21🎈
SPIN 10🎉","Mon Jan 23 02:34:11 +0000 2023,"
"WR 95
CM 21
SPIN 10","Mon Jan 23 02:00:59 +0000 2023,"
"WR 81
CM 28
SPIN 7","Mon Jan 23 01:37:26 +0000 2023,"
"WR 105 🥶
CM 40 ⛄
SPIN 6 ❄️","Mon Jan 23 01:04:21 +0000 2023,"
"WR 92🍔
CM 33🍟
SPIN 2🌮","Mon Jan 23 00:30:35 +0000 2023,"
"WR 100
CM 30
SPIN 12","Sun Jan 22 23:59:22 +0000 2023,"
"WR 103 🏋️
CM 31🤹
SPIN 9🤺","Sun Jan 22 23:44:01 +0000 2023,"
"WR 105🐝
CM 26🐞
SPIN  12🦋","Sun Jan 22 23:01:53 +0000 2023,"
"WR 99🐐
CM 30🦮
SPIN 12🐍","Sun Jan 22 22:33:44 +0000 2023,"
"WR 101
CM 25
SPIN 11","Sun Jan 22 22:07:30 +0000 2023,"
"WR 110
CM 29
SPIN 13","Sun Jan 22 21:39:56 +0000 2023,"
"WR 110🥶
CM 21☃️
SPIN 5🎿","Sun Jan 22 21:02:54 +0000 2023,"
"WR 113
CM 44
SPIN 9","Sun Jan 22 20:31:31 +0000 2023,"
"WR 119
CM 32
SPIN 4","Sun Jan 22 20:04:59 +0000 2023,"
"WR 116
CM 24
SPIN 12","Sun Jan 22 19:35:13 +0000 2023,"
"WR 107 ❄️
CM 25 🌪️
SPIN 5 🐳","Sun Jan 22 19:03:04 +0000 2023,"
"WR 62
CM 21
SPIN 5","Sun Jan 22 18:30:07 +0000 2023,"
"WR 64
CM 16
SPIN 4","Sun Jan 22 18:10:35 +0000 2023,"
"WR 79
CM 17
SPIN 11","Sun Jan 22 17:32:51 +0000 2023,"
"WR 75 🥶
CM 26 🌨️
SPIN 21 🌍","Sun Jan 22 17:02:34 +0000 2023,"
"WR 81
CM 27
SPIN 10","Sun Jan 22 16:34:18 +0000 2023,"
"WR 64🏈
CM 19🏐
SPIN 6🏀","Sun Jan 22 15:37:53 +0000 2023,"
"WR 40🐘
CM 11 🦦
SPIN 4🐄","Sun Jan 22 15:07:06 +0000 2023,"
"WR 30💥
CM 9🏵️
SPIN 3🔥","Sun Jan 22 14:34:18 +0000 2023,"
"WR 107 
CM 28
SPIN 13","Sun Jan 22 00:36:21 +0000 2023,"
"WR 169
CM 28
SPIN 18","Sun Jan 22 00:00:23 +0000 2023,"
"WR 191
CM 37
SPIN 19","Sat Jan 21 23:29:48 +0000 2023,"
"WR 181 
CM 31 
SPIN 11","Sat Jan 21 23:03:31 +0000 2023,"
"WR 170
CM 33
SPIN 13","Sat Jan 21 22:47:59 +0000 2023,"
"WR 168
CM 34
SPIN 11","Sat Jan 21 22:01:58 +0000 2023,"
"WR 165
CM 43
SPIN 20","Sat Jan 21 21:33:42 +0000 2023,"
"WR:134
CM:25
SPIN:15","Sat Jan 21 21:05:34 +0000 2023,"
"WR:148
CM:30
SPIN:8","Sat Jan 21 20:34:39 +0000 2023,"
"WR:131
CM:31
SPIN:7","Sat Jan 21 20:06:44 +0000 2023,"
"WR:95
CM:21
SPIN:4","Sat Jan 21 19:38:11 +0000 2023,"
"WR:133
CM:26
SPIN:6","Sat Jan 21 18:31:01 +0000 2023,"
"WR 115🐴
CM 32🦓
SPIN 14🦄","Sat Jan 21 18:10:46 +0000 2023,"
"WR 110🦧
CM 24🦍
SPIN 11🐒","Sat Jan 21 17:35:30 +0000 2023,"
"WR 97
CM 26
SPIN 13","Sat Jan 21 17:07:02 +0000 2023,"
"WR 106 
CM 29
SPIN 10","Sat Jan 21 16:32:35 +0000 2023,"
"WR 129 
CM 34 
SPIN 11","Sat Jan 21 16:09:35 +0000 2023,"
"WR 104 
CM 31 
SPIN 18","Sat Jan 21 15:35:45 +0000 2023,"
"WR 84
CM 24
SPIN 14","Sat Jan 21 15:01:31 +0000 2023,"
"WR 72
CM 23
SPIN 8","Sat Jan 21 14:37:12 +0000 2023,"
"WR 173
CM 32
SPIN 11","Fri Jan 20 23:37:30 +0000 2023,"
"WR 178🔮
CM 38🛸
SPIN 20🪒","Fri Jan 20 23:03:32 +0000 2023,"
"WR 191 🏋️ 
CM 51 🏃‍♀️
SPIN 15 🤸🏾‍♀️","Fri Jan 20 22:30:42 +0000 2023,"
"WR 189
CM 49
SPIN 15","Fri Jan 20 21:30:12 +0000 2023,"
"WR 191🏄
CM 47 🚣
SPIN 6🏊","Fri Jan 20 21:02:59 +0000 2023,"
"WR 173
CM 56
SPIN 13","Fri Jan 20 20:35:00 +0000 2023,"
"WR 173
CM 51
SPIN 20","Fri Jan 20 20:05:36 +0000 2023,"
"WR 175
CM 48 
SPIN 24","Fri Jan 20 19:30:09 +0000 2023,"
"WR: 174
CM: 53
SPIN: 23","Fri Jan 20 19:00:45 +0000 2023,"
"WR 171
CM 48
SPIN 19","Fri Jan 20 18:40:11 +0000 2023,"
"WR 168
CM 38 
SPIN 18","Fri Jan 20 18:05:18 +0000 2023,"
"WR: 164
CM: 30
SPIN: 12","Fri Jan 20 17:33:21 +0000 2023,"
"WR 158
CM 35
SPIN 18","Fri Jan 20 17:02:57 +0000 2023,"
"WR 137
CM 37
SPIN 14","Fri Jan 20 16:31:09 +0000 2023,"
"WR 100
CM 34
SPIN 11","Fri Jan 20 16:05:43 +0000 2023,"
"WR 105
CM 28
SPIN 15","Fri Jan 20 15:38:29 +0000 2023,"
"WR 110
CM 24
SPIN 24","Fri Jan 20 15:04:35 +0000 2023,"
"WR 109
CM 27
SPIN 11","Fri Jan 20 14:30:40 +0000 2023,"
"WR 97
CM 23
SPIN 8","Fri Jan 20 14:00:42 +0000 2023,"
"WR 98
CM 25
SPIN 10","Fri Jan 20 13:31:12 +0000 2023,"
"WR 104 🧹
CM 32 ⚡
SPIN 11🧙‍♂️","Fri Jan 20 13:03:50 +0000 2023,"
"WR 131🌅
CM 25 🌴
SPIN 11🏖️","Fri Jan 20 12:33:05 +0000 2023,"
"WR 85 👁️
CM 10👃
SPIN 3 👅","Fri Jan 20 12:05:35 +0000 2023,"
"WR 165
CM 35
SPIN 11","Fri Jan 20 03:02:06 +0000 2023,"
"WR 156
CM 37
SPIN 25","Fri Jan 20 02:36:29 +0000 2023,"
"WR 157 🥴
CM 39 🥵
SPIN 17 😵","Fri Jan 20 02:04:04 +0000 2023,"
"WR 156
CM 40
SPIN 15","Fri Jan 20 01:35:20 +0000 2023,"
"WR 161
CM 46
SPIN 14","Fri Jan 20 01:00:45 +0000 2023,"
"WR 181
CM 45
SPIN 14","Fri Jan 20 00:33:35 +0000 2023,"
"WR 154
CM 43
SPIN 16","Fri Jan 20 00:05:41 +0000 2023,"
"WR 178
CM 51
SPIN 17","Thu Jan 19 23:31:06 +0000 2023,"
"WR 190
CM 47
SPIN 24","Thu Jan 19 23:02:27 +0000 2023,"
"WR 194
CM 64
SPIN 23","Thu Jan 19 22:34:06 +0000 2023,"
"WR 171 🤼‍♂️
CM 40 🏋️
SPIN 22 🏃‍♀️","Thu Jan 19 22:03:54 +0000 2023,"
"WR 169
CM 43
SPIN 25","Thu Jan 19 21:31:11 +0000 2023,"
"WR 200
CM 58
SPIN 16","Thu Jan 19 21:01:21 +0000 2023,"
"WR 184🌴
CM 43🍍
SPIN 20🌞","Thu Jan 19 20:38:46 +0000 2023,"
"WR 181🚙
CM 58🚦
SPIN 18🛑","Thu Jan 19 20:05:47 +0000 2023,"
"WR 171🙈
CM 59
SPIN 15","Thu Jan 19 19:38:16 +0000 2023,"
"WR 188
CM 56
SPIN 20","Thu Jan 19 19:03:38 +0000 2023,"
"WR 164
CM 57
SPIN 19","Thu Jan 19 18:33:17 +0000 2023,"
"WR 153🐬
CM 41🐟
SPIN 20🌊","Thu Jan 19 18:04:38 +0000 2023,"
"WR 173
CM 41
SPIN 9","Thu Jan 19 17:37:16 +0000 2023,"
"WR: 188
CM:40
SPIN: 21","Thu Jan 19 17:02:51 +0000 2023,"
"WR 126 CM 28
SPIN 21","Thu Jan 19 16:28:47 +0000 2023,"
"WR:146
CM:24
SPIN:16","Thu Jan 19 16:06:35 +0000 2023,"
"WR 125
CM 42
SPIN 18","Thu Jan 19 15:33:53 +0000 2023,"
WR 142 CM 33 SPIN 21,"Thu Jan 19 14:57:23 +0000 2023,"
"WR 135
CM 31
SPIN 12","Thu Jan 19 14:39:48 +0000 2023,"
"WR 117🐧
CM 20🦚
SPIN 12🦨","Thu Jan 19 14:07:16 +0000 2023,"
"WR 119
CM 31
SPIN 21","Thu Jan 19 13:31:19 +0000 2023,"
"WR: 123🏋️‍♀️
CM: 28🏃🏻‍♀️
SPIN: 17🚴‍♀️","Thu Jan 19 13:03:09 +0000 2023,"
"WR 97
CM 24
SPIN 4","Thu Jan 19 12:33:49 +0000 2023,"
"WR 70
CM 16
SPIN 3","Thu Jan 19 12:06:18 +0000 2023,"
"WR 127 🦓
CM 23 🦄
SPIN 8 🐴","Thu Jan 19 03:29:41 +0000 2023,"
"WR - 140
CM - 28
SPIN - 12","Thu Jan 19 03:01:20 +0000 2023,"
"WR - 149
CM  - 32
SPIN - 13","Thu Jan 19 02:36:28 +0000 2023,"
"WR 166 🏋️‍♀️
CM 45 🏃🏻‍♀️
SPIN 12 🚴‍♀️","Thu Jan 19 01:59:50 +0000 2023,"
"WR 155
CM 40
SPIN 11","Thu Jan 19 01:30:51 +0000 2023,"
"WR 157
CM 30
SPIN 18","Thu Jan 19 01:04:51 +0000 2023,"
"WR 146
CM 37 
SPIN 28","Thu Jan 19 00:35:46 +0000 2023,"
"WR 154🦓
CM 37🦒
SPIN 21 🦁","Wed Jan 18 23:59:17 +0000 2023,"
"WR 169
CM 33
SPIN 22","Wed Jan 18 23:29:02 +0000 2023,"
"WR 174🦨
CM 52🐿️
SPIN 36🦉","Wed Jan 18 23:02:34 +0000 2023,"
"WR 178
CM 56
SPIN 37","Wed Jan 18 22:36:36 +0000 2023,"
"WR 157🌋
CM 60🌊
SPIN 33🌄","Wed Jan 18 22:04:37 +0000 2023,"
"WR 155
CM 53
SPIN 31","Wed Jan 18 21:34:34 +0000 2023,"
"WR 189
CM 58
SPIN 28","Wed Jan 18 21:06:49 +0000 2023,"
"WR 176
CM 39
SPIN 30","Wed Jan 18 20:33:38 +0000 2023,"
"WR 170
CM 40
SPIN 28","Wed Jan 18 20:01:00 +0000 2023,"
"WR 127
CM 50
SPIN 28","Wed Jan 18 19:29:55 +0000 2023,"
"WR 149
CM 48
SPIN 21","Wed Jan 18 19:06:19 +0000 2023,"
"WR 154
CM 33
SPIN 16","Wed Jan 18 18:33:09 +0000 2023,"
"WR 150
CM 49
SPIN 19","Wed Jan 18 18:03:21 +0000 2023,"
"WR 139
CM 47
SPIN 22","Wed Jan 18 17:32:20 +0000 2023,"
"WR 162
CM 37 
SPIN 18","Wed Jan 18 17:02:28 +0000 2023,"
"WR 133
CM: 26
SPIN 18","Wed Jan 18 16:39:31 +0000 2023,"
"WR 160
CM 31
SPIN 24","Wed Jan 18 16:03:24 +0000 2023,"
"WR 133
CM:29
SPIN 25","Wed Jan 18 15:32:51 +0000 2023,"
"WR:136
CM:34
SPIN:19","Wed Jan 18 15:06:39 +0000 2023,"
"WR 121
CM 30
SPIN 10","Wed Jan 18 14:31:38 +0000 2023,"
"WR 122
CM 37
SPIN 14","Wed Jan 18 14:00:51 +0000 2023,"
"WR 122
CM 34
SPIN 6","Wed Jan 18 13:35:39 +0000 2023,"
"WR 128 ❤️
CM 49💛
SPIN 11 💚","Wed Jan 18 13:02:01 +0000 2023,"
"WR 144
CM 37
SPIN 4","Wed Jan 18 12:33:47 +0000 2023,"
"WR 99 🏫
CM 22 🥼
SPIN 3 🎓","Wed Jan 18 12:01:53 +0000 2023,"
"WR 174
CM 33
SPIN 15","Wed Jan 18 03:29:54 +0000 2023,"
"WR 217 
CM 36 
SPIN 7","Wed Jan 18 03:08:30 +0000 2023,"
"WR 164
CM 48
SPIN 10","Wed Jan 18 02:33:59 +0000 2023,"
"WR 173
CM 49
SPIN 22","Wed Jan 18 02:03:26 +0000 2023,"
"WR 165
CM 50
SPIN 16","Wed Jan 18 01:33:39 +0000 2023,"
"WR 142
CM 61
SPIN 14","Wed Jan 18 01:03:23 +0000 2023,"
"WR 181🧛
CM 47🐺
SPIN 12💁‍♀️","Wed Jan 18 00:34:23 +0000 2023,"
"WR 192
CM 41
SPIN 5","Wed Jan 18 00:05:01 +0000 2023,"
"WR 171
CM 40
SPIN 14","Tue Jan 17 23:32:26 +0000 2023,"
"WR 188🐬
CM 60🦛
SPIN 28🐑","Tue Jan 17 23:03:42 +0000 2023,"
"WR 199
CM 62
SPIN 55","Tue Jan 17 22:38:16 +0000 2023,"
"WR 189🖤
CM 60🕷️
SPIN 40😎","Tue Jan 17 22:05:01 +0000 2023,"
"WR 181😎
CM 64✌️
SPIN 24✨","Tue Jan 17 21:35:14 +0000 2023,"
"WR 168🌳
CM 40🌲
SPIN 21🌴","Tue Jan 17 21:04:13 +0000 2023,"
"WR 177
CM 36
SPIN 45","Tue Jan 17 20:33:30 +0000 2023,"
"WR 184
CM 64
SPIN 36","Tue Jan 17 20:01:26 +0000 2023,"
"WR 177
CM 47
SPIN 8","Tue Jan 17 19:32:29 +0000 2023,"
"WR  179🌅
CM 38🌈
SPIN 15💫","Tue Jan 17 19:12:56 +0000 2023,"
"WR 177
CM 62
SPIN 18","Tue Jan 17 18:03:35 +0000 2023,"
"WR 150🏋️
CM 38🏃
SPIN 11🚴","Tue Jan 17 17:34:05 +0000 2023,"
"WR 158
CM 34
SPIN 15","Tue Jan 17 17:06:17 +0000 2023,"
"WR 162🦓
CM 49🦁
SPIN 32🐗","Tue Jan 17 16:37:21 +0000 2023,"
"WR 160
CM 48
SPIN 31","Tue Jan 17 16:04:11 +0000 2023,"
"WR 142🌍
CM 44🌑
SPIN 15🪐","Tue Jan 17 15:34:00 +0000 2023,"
"WR 162
CM 37
SPIN 18","Tue Jan 17 15:03:52 +0000 2023,"
"WR 135
CM 32
SPIN 72","Tue Jan 17 14:34:11 +0000 2023,"
"WR 136
CM 32
SPIN 16","Tue Jan 17 14:02:27 +0000 2023,"
"WR 116☕
CM 40🧇
SPIN 24🥞","Tue Jan 17 13:35:34 +0000 2023,"
"WR - 141 🛏️
CM -  41 🥱
SPIN - 15 💤","Tue Jan 17 13:03:19 +0000 2023,"
"WR 133 🚿
CM 36 🧼
SPIN 12 🪒","Tue Jan 17 12:33:35 +0000 2023,"
"WR - 93 🍳
CM - 30 ☕ 
SPIN - 12 🥐","Tue Jan 17 12:05:10 +0000 2023,"
"WR 85
CM 13
SPIN 3","Tue Jan 17 04:04:14 +0000 2023,"
"WR 168
CM 27
SPIN 17","Tue Jan 17 03:41:56 +0000 2023,"
"WR 197
CM 51
SPIN 20","Tue Jan 17 03:01:41 +0000 2023,"
"WR 212
CM 51
SPIN 15","Tue Jan 17 02:35:15 +0000 2023,"
"WR 212🐰
CM 51🐷
SPIN 19🐁","Tue Jan 17 02:30:12 +0000 2023,"
"WR: 219
CM: 60
SPIN: 19","Tue Jan 17 02:01:48 +0000 2023,"
"WR 203
CM 49
SPIN 5","Tue Jan 17 01:31:09 +0000 2023,"
"WM 214
CM 51 
SPIN 9","Tue Jan 17 01:07:17 +0000 2023,"
"WR 258🐊
CM 83🐔
SPIN 47 🐡","Mon Jan 16 23:37:45 +0000 2023,"
"WR 266
CM 84
SPIN 56","Mon Jan 16 23:07:11 +0000 2023,"
"WM 260 
CM 77 
SPIN 51","Mon Jan 16 22:34:55 +0000 2023,"
"WR 239🧽
CM 55🦀
SPIN 40⭐","Mon Jan 16 22:00:44 +0000 2023,"
"WR 229 🐱
CM 65 🥾
SPIN 32 🗡️","Mon Jan 16 21:32:38 +0000 2023,"
"WR 202 🦖
CM 56 🦕
SPIN 26🐉","Mon Jan 16 21:03:03 +0000 2023,"
"WR 183 
CM 60
SPIN 27","Mon Jan 16 20:33:24 +0000 2023,"
"WR 180
CM 64 
SPIN 36","Mon Jan 16 20:00:44 +0000 2023,"
"WR 210 🦸🏽‍♀️
CM 68 🦹
SPIN 25 🧚","Mon Jan 16 19:35:22 +0000 2023,"
"WR 203 
CM 53
SPIN 11","Mon Jan 16 19:02:40 +0000 2023,"
"WR 204
CM 50
SPIN 8","Mon Jan 16 18:32:37 +0000 2023,"
"WR 199
CM 72
SPIN 19","Mon Jan 16 18:04:33 +0000 2023,"
"WR 182 🏖️
CM 52 🐚
SPIN 24🦀","Mon Jan 16 17:34:20 +0000 2023,"
"WR 178
CM 40
SPIN 16","Mon Jan 16 17:05:29 +0000 2023,"
"WR 173
CM 57 
SPIN 22","Mon Jan 16 16:39:57 +0000 2023,"
"WR 169
CM 43
SPIN 24","Mon Jan 16 16:05:45 +0000 2023,"
"WR 163🍄
CM 50🦀
SPIN 23🎈","Mon Jan 16 15:03:43 +0000 2023,"
"WR 116
CM 32
SPIN 15","Mon Jan 16 14:34:03 +0000 2023,"
"WR 118
CM 34
SPIN 17","Mon Jan 16 14:07:49 +0000 2023,"
